央视,#genre#
NEWTV精品大剧,http://godiptv.dns.navy:1024/tv/play/4/I5516J50I1121AN8/12ADA7JJ5AJ26747$IPV4_源1
NEWTV精品大剧,http://godiptv.dns.navy:1024/tv/play/4/9I8DAJ85AD21J475/12ADA7JJ5AJ26747$IPV4_源2
NEWTV精品大剧,http://godiptv.dns.navy:1024/tv/play/4/86J6JE45A6J462NI/12ADA7JJ5AJ26747$IPV6_源1
NEWTV精品大剧,http://godiptv.dns.navy:1024/tv/play/4/604NNI85J799N57A/12ADA7JJ5AJ26747$IPV6_源2
NEWTV精品大剧,http://godiptv.dns.navy:1024/tv/play/4/I44I492I823DJD42/12ADA7JJ5AJ26747$IPV6_源3
NEWTV精品大剧,http://godiptv.dns.navy:1024/tv/play/4/218II568NI785N5D/12ADA7JJ5AJ26747$IPV6_源4
NEWTV精品大剧,http://godiptv.dns.navy:1024/tv/play/4/67A7DN3385E51411/12ADA7JJ5AJ26747$IPV6_源5
NEWTV精品纪录,http://godiptv.dns.navy:1024/tv/play/4/DD968IN1N533JA54/12ADA7JJ5AJ26747$IPV4_源1
NEWTV精品纪录,http://godiptv.dns.navy:1024/tv/play/4/76J7J66926JND4D8/12ADA7JJ5AJ26747$IPV4_源2
NEWTV精品纪录,http://godiptv.dns.navy:1024/tv/play/4/0857ANAE73DEJD14/12ADA7JJ5AJ26747$IPV4_源3
NEWTV精品纪录,http://godiptv.dns.navy:1024/tv/play/4/0354EN43I47AJ570/12ADA7JJ5AJ26747$IPV6_源1
NEWTV精品纪录,http://godiptv.dns.navy:1024/tv/play/4/NJJE83891N22DJJ6/12ADA7JJ5AJ26747$IPV6_源2
NEWTV精品纪录,http://godiptv.dns.navy:1024/tv/play/4/441JA48106ED2952/12ADA7JJ5AJ26747$IPV6_源3
NEWTV精品纪录,http://godiptv.dns.navy:1024/tv/play/4/D9440546213I7I35/12ADA7JJ5AJ26747$IPV6_源4
NEWTV精品纪录,http://godiptv.dns.navy:1024/tv/play/4/ND7N20D627EN3N4N/12ADA7JJ5AJ26747$IPV6_源5
TVB亚洲剧,http://godiptv.dns.navy:1024/tv/play/4/55AA7ANA004E7091/12ADA7JJ5AJ26747$IPV4_源1
TVB亚洲剧,http://godiptv.dns.navy:1024/tv/play/4/J4II2E617I86A888/12ADA7JJ5AJ26747$IPV4_源2
TVB亚洲剧,http://godiptv.dns.navy:1024/tv/play/4/7043948EIA75E2JN/12ADA7JJ5AJ26747$IPV4_源3
TVB亚洲剧,http://godiptv.dns.navy:1024/tv/play/4/925A69DA351ED570/12ADA7JJ5AJ26747$IPV4_源4
TVB亚洲剧,http://godiptv.dns.navy:1024/tv/play/4/627E1JD156D744E5/12ADA7JJ5AJ26747$IPV4_源5
TVB亚洲剧,http://godiptv.dns.navy:1024/tv/play/4/N00JED7J8N944I94/12ADA7JJ5AJ26747$IPV4_源6
TVB亚洲剧,http://godiptv.dns.navy:1024/tv/play/4/IN5JN2DJ987I0IDN/12ADA7JJ5AJ26747$IPV4_源7
TVB亚洲剧,http://godiptv.dns.navy:1024/tv/play/4/AAN7IAJI3J032A84/12ADA7JJ5AJ26747$IPV4_源8
TVB亚洲剧,http://godiptv.dns.navy:1024/tv/play/4/A98DI69JN7IJD58A/12ADA7JJ5AJ26747$IPV4_源9
TVB亚洲剧,http://godiptv.dns.navy:1024/tv/play/4/9E15JNJ095543EAD/12ADA7JJ5AJ26747$IPV4_源10
TVB功夫,http://godiptv.dns.navy:1024/tv/play/4/46110J483D82E3AI/12ADA7JJ5AJ26747$IPV4_源1
TVB新闻,http://godiptv.dns.navy:1024/tv/play/4/77127N717AJ4EI3I/12ADA7JJ5AJ26747$IPV4_源1
TVB新闻,http://godiptv.dns.navy:1024/tv/play/4/EJ829561JI6E4069/12ADA7JJ5AJ26747$IPV4_源2
TVB明珠,http://godiptv.dns.navy:1024/tv/play/4/IE06N343E7128E3I/12ADA7JJ5AJ26747$IPV4_源1
TVB明珠,http://godiptv.dns.navy:1024/tv/play/4/E0723E0E6655N604/12ADA7JJ5AJ26747$IPV4_源2
TVB明珠,http://godiptv.dns.navy:1024/tv/play/4/3A2EI046J9NJ4J4D/12ADA7JJ5AJ26747$IPV4_源3
TVB明珠,http://godiptv.dns.navy:1024/tv/play/4/J993JI04E9J72A29/12ADA7JJ5AJ26747$IPV4_源4
TVB明珠,http://godiptv.dns.navy:1024/tv/play/4/198DD0N489JN4A95/12ADA7JJ5AJ26747$IPV4_源5
TVB明珠,http://godiptv.dns.navy:1024/tv/play/4/J9479422J19I15A0/12ADA7JJ5AJ26747$IPV4_源6
TVB明珠,http://godiptv.dns.navy:1024/tv/play/4/I0A46836177A04D9/12ADA7JJ5AJ26747$IPV4_源7
TVB明珠,http://godiptv.dns.navy:1024/tv/play/4/AJ9I089744EI9858/12ADA7JJ5AJ26747$IPV4_源8
TVB明珠,http://godiptv.dns.navy:1024/tv/play/4/I92073NJD01J69J6/12ADA7JJ5AJ26747$IPV4_源9
TVB無線新聞台,http://godiptv.dns.navy:1024/tv/play/4/N7569I30A642E93N/12ADA7JJ5AJ26747$IPV4_源1
凤凰中文,http://godiptv.dns.navy:1024/tv/play/4/21N9851I350DJ4J5/12ADA7JJ5AJ26747$IPV4_源1
凤凰中文,http://godiptv.dns.navy:1024/tv/play/4/5J2EN9E573IN8551/12ADA7JJ5AJ26747$IPV4_源2
凤凰中文,http://godiptv.dns.navy:1024/tv/play/4/0I2A9101N70AJ9I2/12ADA7JJ5AJ26747$IPV4_源3
凤凰中文,http://godiptv.dns.navy:1024/tv/play/4/925234N63A121E20/12ADA7JJ5AJ26747$IPV4_源4
凤凰中文,http://godiptv.dns.navy:1024/tv/play/4/21J8A631NEEN9N76/12ADA7JJ5AJ26747$IPV4_源5
凤凰中文,http://godiptv.dns.navy:1024/tv/play/4/0D930AJ8A5N8896A/12ADA7JJ5AJ26747$IPV4_源6
凤凰中文,http://godiptv.dns.navy:1024/tv/play/4/IAJ4NIJAIN8ENN1A/12ADA7JJ5AJ26747$IPV4_源7
凤凰中文,http://godiptv.dns.navy:1024/tv/play/4/39I69A74E587E7I3/12ADA7JJ5AJ26747$IPV4_源8
凤凰中文,http://godiptv.dns.navy:1024/tv/play/4/N9986AND020N3I26/12ADA7JJ5AJ26747$IPV4_源9
凤凰中文,http://godiptv.dns.navy:1024/tv/play/4/7A7740024EDAI508/12ADA7JJ5AJ26747$IPV4_源10
凤凰卫视,http://godiptv.dns.navy:1024/tv/play/4/5I01J7D1401N465E/12ADA7JJ5AJ26747$IPV4_源1
凤凰卫视,http://godiptv.dns.navy:1024/tv/play/4/61D1D7JNNDD4D7J1/12ADA7JJ5AJ26747$IPV4_源2
凤凰资讯,http://godiptv.dns.navy:1024/tv/play/4/818774666II0A464/12ADA7JJ5AJ26747$IPV4_源1
凤凰资讯,http://godiptv.dns.navy:1024/tv/play/4/A6J21AE83JJA5A19/12ADA7JJ5AJ26747$IPV4_源2
凤凰资讯,http://godiptv.dns.navy:1024/tv/play/4/IN2A0E9N627N71AA/12ADA7JJ5AJ26747$IPV4_源3
凤凰资讯,http://godiptv.dns.navy:1024/tv/play/4/5A332IIJE715NNJA/12ADA7JJ5AJ26747$IPV4_源4
凤凰资讯,http://godiptv.dns.navy:1024/tv/play/4/87AN7II226274027/12ADA7JJ5AJ26747$IPV4_源5
凤凰资讯,http://godiptv.dns.navy:1024/tv/play/4/4E8AA69IDEIE9N11/12ADA7JJ5AJ26747$IPV4_源6
凤凰资讯,http://godiptv.dns.navy:1024/tv/play/4/18J5EA57IJ9J105N/12ADA7JJ5AJ26747$IPV4_源7
凤凰资讯,http://godiptv.dns.navy:1024/tv/play/4/3I69NDNE91N5E104/12ADA7JJ5AJ26747$IPV4_源8
凤凰资讯,http://godiptv.dns.navy:1024/tv/play/4/4A5E49765492J1E9/12ADA7JJ5AJ26747$IPV4_源9
凤凰资讯,http://godiptv.dns.navy:1024/tv/play/4/13N40J3459J9A4I0/12ADA7JJ5AJ26747$IPV4_源10
华语电视,http://godiptv.dns.navy:1024/tv/play/4/993IEA9E0693J692/12ADA7JJ5AJ26747$IPV4_源1
华语电视,http://godiptv.dns.navy:1024/tv/play/4/267E2A50D9A058JI/12ADA7JJ5AJ26747$IPV4_源2
华语电视,http://godiptv.dns.navy:1024/tv/play/4/N005EA67J89326J5/12ADA7JJ5AJ26747$IPV4_源3
华语电视,http://godiptv.dns.navy:1024/tv/play/4/6341E2I3297284N5/12ADA7JJ5AJ26747$IPV4_源4
华语电视,http://godiptv.dns.navy:1024/tv/play/4/947I6DD83584JJ67/12ADA7JJ5AJ26747$IPV4_源5
华语电视,http://godiptv.dns.navy:1024/tv/play/4/915EE6NA5487D0J1/12ADA7JJ5AJ26747$IPV4_源6
华语电视,http://godiptv.dns.navy:1024/tv/play/4/IAE96AN5A857AI39/12ADA7JJ5AJ26747$IPV4_源7
翡翠台,http://godiptv.dns.navy:1024/tv/play/4/66DN633NA1221N64/12ADA7JJ5AJ26747$IPV4_源1
翡翠台,http://godiptv.dns.navy:1024/tv/play/4/A429N8D2J78AA853/12ADA7JJ5AJ26747$IPV4_源2
翡翠台,http://godiptv.dns.navy:1024/tv/play/4/1E9D8JI5A7359330/12ADA7JJ5AJ26747$IPV4_源3
翡翠台,http://godiptv.dns.navy:1024/tv/play/4/672855J945399J4E/12ADA7JJ5AJ26747$IPV4_源4
翡翠台,http://godiptv.dns.navy:1024/tv/play/4/79J93JD2D420N6N0/12ADA7JJ5AJ26747$IPV4_源5
翡翠台,http://godiptv.dns.navy:1024/tv/play/4/7JAI7J4925508EJ5/12ADA7JJ5AJ26747$IPV4_源6
翡翠台,http://godiptv.dns.navy:1024/tv/play/4/J3J704EDNNN235NA/12ADA7JJ5AJ26747$IPV4_源7
翡翠台,http://godiptv.dns.navy:1024/tv/play/4/JAE2271AD901JD53/12ADA7JJ5AJ26747$IPV4_源8
翡翠台,http://godiptv.dns.navy:1024/tv/play/4/1JD0A4DIN69E07D7/12ADA7JJ5AJ26747$IPV4_源9
翡翠台,http://godiptv.dns.navy:1024/tv/play/4/4663IJ1I7ND4234E/12ADA7JJ5AJ26747$IPV4_源10
香港凤凰,http://godiptv.dns.navy:1024/tv/play/4/6E8E2977I17E0216/12ADA7JJ5AJ26747$IPV4_源1
香港凤凰,http://godiptv.dns.navy:1024/tv/play/4/IN38A7ID9A859600/12ADA7JJ5AJ26747$IPV4_源2
吉林台,#genre#
东北戏曲,http://godiptv.dns.navy:1024/tv/play/4/N7D1JJ7N826D0895/12ADA7JJ5AJ26747$IPV4_源1
东北戏曲,http://godiptv.dns.navy:1024/tv/play/4/98E4D916I1IN0JJ0/12ADA7JJ5AJ26747$IPV4_源2
东北戏曲,http://godiptv.dns.navy:1024/tv/play/4/39J1J2JJ180N0E1A/12ADA7JJ5AJ26747$IPV4_源3
东北热剧,http://godiptv.dns.navy:1024/tv/play/4/E577I77I6I5N1988/12ADA7JJ5AJ26747$IPV6_源1
东北热剧,http://godiptv.dns.navy:1024/tv/play/4/A93EAJAD413N5AED/12ADA7JJ5AJ26747$IPV6_源2
东北热剧,http://godiptv.dns.navy:1024/tv/play/4/857IE0389J71J4E2/12ADA7JJ5AJ26747$IPV6_源3
云南麻栗坡,http://godiptv.dns.navy:1024/tv/play/4/6135J6D728164IN1/12ADA7JJ5AJ26747$IPV4_源1
云南麻栗坡,http://godiptv.dns.navy:1024/tv/play/4/10JE109652J081D2/12ADA7JJ5AJ26747$IPV4_源2
云南麻栗坡,http://godiptv.dns.navy:1024/tv/play/4/0E05A8E6AEA86188/12ADA7JJ5AJ26747$IPV4_源3
云南麻栗坡,http://godiptv.dns.navy:1024/tv/play/4/740461J5DA4II3I0/12ADA7JJ5AJ26747$IPV4_源4
云南麻栗坡,http://godiptv.dns.navy:1024/tv/play/4/4IIE3JJ84E0E9024/12ADA7JJ5AJ26747$IPV4_源5
云南麻栗坡,http://godiptv.dns.navy:1024/tv/play/4/74I6E1DE7A5I0285/12ADA7JJ5AJ26747$IPV4_源6
伊春综合,http://godiptv.dns.navy:1024/tv/play/4/583IJ9205N25AE41/12ADA7JJ5AJ26747$IPV4_源1
兵团八师石河子教育,http://godiptv.dns.navy:1024/tv/play/4/D84960D0A1N003A2/12ADA7JJ5AJ26747$IPV4_源1
兵团八师石河子新闻综合,http://godiptv.dns.navy:1024/tv/play/4/57E2861J473N171A/12ADA7JJ5AJ26747$IPV4_源1
兵团八师石河子经济生活,http://godiptv.dns.navy:1024/tv/play/4/ID98155722I3D72I/12ADA7JJ5AJ26747$IPV4_源1
兵团十三师新星综合,http://godiptv.dns.navy:1024/tv/play/4/3DDE988068DD1945/12ADA7JJ5AJ26747$IPV4_源1
兵团卫视,http://godiptv.dns.navy:1024/tv/play/4/1NANN38D9I74EI3N/12ADA7JJ5AJ26747$IPV4_神助AI源
兵团卫视,http://godiptv.dns.navy:1024/tv/play/4/5DD5I01A7EA816J1/12ADA7JJ5AJ26747$IPV4_神助AI源
兵团卫视,http://godiptv.dns.navy:1024/tv/play/4/A13D5NJI335A3N60/12ADA7JJ5AJ26747$IPV4_源1
兵团卫视,http://godiptv.dns.navy:1024/tv/play/4/NA98I18744A80461/12ADA7JJ5AJ26747$IPV4_源2
兵团卫视,http://godiptv.dns.navy:1024/tv/play/4/319E7398293E02J8/12ADA7JJ5AJ26747$IPV4_源3
兵团卫视,http://godiptv.dns.navy:1024/tv/play/4/EJD3E51D7125I6NN/12ADA7JJ5AJ26747$IPV4_源4
兵团卫视,http://godiptv.dns.navy:1024/tv/play/4/I707I0EJNN14JN76/12ADA7JJ5AJ26747$IPV4_源5
兵团卫视,http://godiptv.dns.navy:1024/tv/play/4/7N3N7E1734J9AA3N/12ADA7JJ5AJ26747$IPV4_源6
兵团卫视,http://godiptv.dns.navy:1024/tv/play/4/DN907JJ42DNJ9D81/12ADA7JJ5AJ26747$IPV4_源7
兵团卫视,http://godiptv.dns.navy:1024/tv/play/4/39E292E850DJD8I0/12ADA7JJ5AJ26747$IPV4_源8
兵团四师可克达拉综合,http://godiptv.dns.navy:1024/tv/play/4/627E0J2DEE11JAA3/12ADA7JJ5AJ26747$IPV4_源1
吉县新闻综合,http://godiptv.dns.navy:1024/tv/play/4/8I5J9N296A31J3NJ/12ADA7JJ5AJ26747$IPV4_源1
吉县新闻综合,http://godiptv.dns.navy:1024/tv/play/4/D1I64I6NIE1NJIDA/12ADA7JJ5AJ26747$IPV4_源2
吉林7,http://godiptv.dns.navy:1024/tv/play/4/4A611D0DE5II7JIA/12ADA7JJ5AJ26747$IPV4_源1
吉林乡村,http://godiptv.dns.navy:1024/tv/play/4/4E74N6E0ED9E0620/12ADA7JJ5AJ26747$IPV4_源1
吉林乡村,http://godiptv.dns.navy:1024/tv/play/4/2J75113IEA8ED2NI/12ADA7JJ5AJ26747$IPV4_源2
吉林公共,http://godiptv.dns.navy:1024/tv/play/4/AJN4J7A4NNN98JN3/12ADA7JJ5AJ26747$IPV4_源1
吉林公共,http://godiptv.dns.navy:1024/tv/play/4/J96D8486I77INDAA/12ADA7JJ5AJ26747$IPV4_源2
吉林公共,http://godiptv.dns.navy:1024/tv/play/4/A6A791E6J2E74I72/12ADA7JJ5AJ26747$IPV4_源3
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/174I411537N79D74/12ADA7JJ5AJ26747$IPV4_神助AI源
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/9052D16E4IJE7J36/12ADA7JJ5AJ26747$IPV4_神助AI源
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/J7JDIE02J831I0EE/12ADA7JJ5AJ26747$IPV4_神助AI源
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/N015E031588I23E8/12ADA7JJ5AJ26747$IPV4_源1
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/01889EN393611A73/12ADA7JJ5AJ26747$IPV4_源2
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/38I5DI3IID07JN4I/12ADA7JJ5AJ26747$IPV4_源3
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/J2931AI5EE2J2196/12ADA7JJ5AJ26747$IPV4_源4
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/E6A51I51N0444865/12ADA7JJ5AJ26747$IPV4_源5
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/8N3I02159DA7J7ED/12ADA7JJ5AJ26747$IPV4_源6
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/3911D335EJ2J3J8J/12ADA7JJ5AJ26747$IPV4_源7
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/47IDND19I9J64909/12ADA7JJ5AJ26747$IPV6_源1
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/648A1EEA36EN1D38/12ADA7JJ5AJ26747$IPV6_源2
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/4I4416DJN90N9JD4/12ADA7JJ5AJ26747$IPV6_源3
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/DA9E9D6DI2848900/12ADA7JJ5AJ26747$IPV6_源4
吉林卫视,http://godiptv.dns.navy:1024/tv/play/4/E36A6139E37N85NE/12ADA7JJ5AJ26747$IPV6_源5
吉林影视,http://godiptv.dns.navy:1024/tv/play/4/N37E3A89481EJ55D/12ADA7JJ5AJ26747$IPV4_源1
吉林影视,http://godiptv.dns.navy:1024/tv/play/4/E30E12N750D16D97/12ADA7JJ5AJ26747$IPV4_源2
吉林影视,http://godiptv.dns.navy:1024/tv/play/4/2NIIN97DDD1991D6/12ADA7JJ5AJ26747$IPV4_源3
吉林教育,http://godiptv.dns.navy:1024/tv/play/4/0NN144351D54284A/12ADA7JJ5AJ26747$IPV4_源1
吉林生活,http://godiptv.dns.navy:1024/tv/play/4/A8N9451A19317458/12ADA7JJ5AJ26747$IPV4_源1
吉林生活,http://godiptv.dns.navy:1024/tv/play/4/EE8642A9I6NA5089/12ADA7JJ5AJ26747$IPV4_源2
吉林篮球,http://godiptv.dns.navy:1024/tv/play/4/598A71N1I4E52J0E/12ADA7JJ5AJ26747$IPV4_源1
吉林综艺,http://godiptv.dns.navy:1024/tv/play/4/7A3AI1E294898E16/12ADA7JJ5AJ26747$IPV4_源1
吉林都市,http://godiptv.dns.navy:1024/tv/play/4/6E201D92E5DD9738/12ADA7JJ5AJ26747$IPV4_源1
吉林都市,http://godiptv.dns.navy:1024/tv/play/4/0454IN886EN677N4/12ADA7JJ5AJ26747$IPV4_源2
吉林都市,http://godiptv.dns.navy:1024/tv/play/4/7IN76J00E960EJ64/12ADA7JJ5AJ26747$IPV4_源3
小东北侃大片,http://godiptv.dns.navy:1024/tv/play/4/N86EN5A57N7805E5/12ADA7JJ5AJ26747$IPV6_源1
延边-1,http://godiptv.dns.navy:1024/tv/play/4/A49J2IIN3N110IAA/12ADA7JJ5AJ26747$IPV4_源1
延边-1,http://godiptv.dns.navy:1024/tv/play/4/0E9EJ500886360D0/12ADA7JJ5AJ26747$IPV4_源2
延边-2,http://godiptv.dns.navy:1024/tv/play/4/44J257I429870I0J/12ADA7JJ5AJ26747$IPV4_源1
延边-2,http://godiptv.dns.navy:1024/tv/play/4/A914NN1J3I7722NI/12ADA7JJ5AJ26747$IPV4_源2
延边-2,http://godiptv.dns.navy:1024/tv/play/4/650D114A3J286I9J/12ADA7JJ5AJ26747$IPV4_源3
延边一套新闻综合,http://godiptv.dns.navy:1024/tv/play/4/NI1J957339N6J051/12ADA7JJ5AJ26747$IPV4_源1
延边卫视,http://godiptv.dns.navy:1024/tv/play/4/3E6D4J5E05J9I4D8/12ADA7JJ5AJ26747$IPV4_源1
延边卫视,http://godiptv.dns.navy:1024/tv/play/4/1I2482E4AN2DA0E5/12ADA7JJ5AJ26747$IPV4_源2
延边卫视,http://godiptv.dns.navy:1024/tv/play/4/N2217I6J58N368D6/12ADA7JJ5AJ26747$IPV4_源3
延边卫视,http://godiptv.dns.navy:1024/tv/play/4/52589I1D30E50944/12ADA7JJ5AJ26747$IPV4_源4
延边卫视,http://godiptv.dns.navy:1024/tv/play/4/AD1E7461N54NN1N5/12ADA7JJ5AJ26747$IPV4_源5
延边卫视,http://godiptv.dns.navy:1024/tv/play/4/45177E42914843A0/12ADA7JJ5AJ26747$IPV4_源6
延边卫视,http://godiptv.dns.navy:1024/tv/play/4/9EJN66I78J8A8J8N/12ADA7JJ5AJ26747$IPV4_源7
延边卫视,http://godiptv.dns.navy:1024/tv/play/4/AE2A10J97JE7DNJD/12ADA7JJ5AJ26747$IPV4_源8
延边卫视,http://godiptv.dns.navy:1024/tv/play/4/5047I66E5339237E/12ADA7JJ5AJ26747$IPV4_源9
延边卫视,http://godiptv.dns.navy:1024/tv/play/4/1344780949IEA13A/12ADA7JJ5AJ26747$IPV4_源10
延边朝鲜语综合,http://godiptv.dns.navy:1024/tv/play/4/7AD8251JDANJ346I/12ADA7JJ5AJ26747$IPV4_源1
延边朝鲜语综合,http://godiptv.dns.navy:1024/tv/play/4/866525769906N663/12ADA7JJ5AJ26747$IPV4_源2
延边朝鲜语综合,http://godiptv.dns.navy:1024/tv/play/4/69D06NJJE140189A/12ADA7JJ5AJ26747$IPV4_源3
延边朝鲜语综合,http://godiptv.dns.navy:1024/tv/play/4/0230E35IEI30D0A2/12ADA7JJ5AJ26747$IPV4_源4
延边朝鲜语综合,http://godiptv.dns.navy:1024/tv/play/4/7194IJ31I5J5D2JD/12ADA7JJ5AJ26747$IPV4_源5
延边汉语综合,http://godiptv.dns.navy:1024/tv/play/4/4DD84698D75597I4/12ADA7JJ5AJ26747$IPV4_源1
延边汉语综合,http://godiptv.dns.navy:1024/tv/play/4/22730NNEJ22DJ0EN/12ADA7JJ5AJ26747$IPV4_源2
延边汉语综合,http://godiptv.dns.navy:1024/tv/play/4/N27DI1898D2EJ027/12ADA7JJ5AJ26747$IPV4_源3
德惠综合,http://godiptv.dns.navy:1024/tv/play/4/DA01A3IE33D7E5AD/12ADA7JJ5AJ26747$IPV4_源1
德惠综合,http://godiptv.dns.navy:1024/tv/play/4/7E0J972D2161J0NE/12ADA7JJ5AJ26747$IPV4_源2
怒江新闻综合,http://godiptv.dns.navy:1024/tv/play/4/5D449D954NIIN726/12ADA7JJ5AJ26747$IPV4_源1
怒江综合,http://godiptv.dns.navy:1024/tv/play/4/96N22JD30I268N20/12ADA7JJ5AJ26747$IPV4_源1
怒江综合,http://godiptv.dns.navy:1024/tv/play/4/IE5I2EN20E12I318/12ADA7JJ5AJ26747$IPV4_源2
文山州公共,http://godiptv.dns.navy:1024/tv/play/4/70J2I8E62AA0I22I/12ADA7JJ5AJ26747$IPV4_源1
文山州公共,http://godiptv.dns.navy:1024/tv/play/4/A85J1J3DJ2D0E709/12ADA7JJ5AJ26747$IPV4_源2
文山州新闻综合,http://godiptv.dns.navy:1024/tv/play/4/6NN5DJ7JD1J32E46/12ADA7JJ5AJ26747$IPV4_源1
文山州新闻综合,http://godiptv.dns.navy:1024/tv/play/4/31N91600NE8D1687/12ADA7JJ5AJ26747$IPV4_源2
文山州新闻综合,http://godiptv.dns.navy:1024/tv/play/4/E129DAJAI17447NI/12ADA7JJ5AJ26747$IPV4_源3
文山综合,http://godiptv.dns.navy:1024/tv/play/4/6AJE0EE8JJII935N/12ADA7JJ5AJ26747$IPV4_源1
文山综合台,http://godiptv.dns.navy:1024/tv/play/4/98A7J4032N67E3JE/12ADA7JJ5AJ26747$IPV4_源1
晋中公共,http://godiptv.dns.navy:1024/tv/play/4/234682I24JDD9I9N/12ADA7JJ5AJ26747$IPV4_源1
晋中公共,http://godiptv.dns.navy:1024/tv/play/4/6582139ID62600D9/12ADA7JJ5AJ26747$IPV4_源2
晋中公共,http://godiptv.dns.navy:1024/tv/play/4/0N33N40N84J79542/12ADA7JJ5AJ26747$IPV4_源3
晋中公共,http://godiptv.dns.navy:1024/tv/play/4/0566520AE948859I/12ADA7JJ5AJ26747$IPV4_源4
晋中公共,http://godiptv.dns.navy:1024/tv/play/4/AJJI8173JI422A3I/12ADA7JJ5AJ26747$IPV4_源5
晋中公共,http://godiptv.dns.navy:1024/tv/play/4/I3JD4N40IEI528I2/12ADA7JJ5AJ26747$IPV4_源6
晋中公共,http://godiptv.dns.navy:1024/tv/play/4/AIE81I27D515NJ01/12ADA7JJ5AJ26747$IPV4_源7
晋中公共,http://godiptv.dns.navy:1024/tv/play/4/32594NAI4216D7N4/12ADA7JJ5AJ26747$IPV4_源8
晋中公共,http://godiptv.dns.navy:1024/tv/play/4/2777A9AI25I9187J/12ADA7JJ5AJ26747$IPV4_源9
晋中新闻,http://godiptv.dns.navy:1024/tv/play/4/96DIE5A558E65E0D/12ADA7JJ5AJ26747$IPV4_源1
晋中新闻,http://godiptv.dns.navy:1024/tv/play/4/7J700N150N94NDI7/12ADA7JJ5AJ26747$IPV4_源2
晋中新闻,http://godiptv.dns.navy:1024/tv/play/4/J87I110D4E4087I3/12ADA7JJ5AJ26747$IPV4_源3
晋中新闻,http://godiptv.dns.navy:1024/tv/play/4/70ADE899D9AI1J84/12ADA7JJ5AJ26747$IPV4_源4
晋中新闻,http://godiptv.dns.navy:1024/tv/play/4/E0NI9A0835D55D87/12ADA7JJ5AJ26747$IPV4_源5
晋中灵石综合,http://godiptv.dns.navy:1024/tv/play/4/JDN6J135IN4D03N0/12ADA7JJ5AJ26747$IPV4_源1
晋中综合,http://godiptv.dns.navy:1024/tv/play/4/3J9IA8E1289JJ6D2/12ADA7JJ5AJ26747$IPV4_源1
晋中综合,http://godiptv.dns.navy:1024/tv/play/4/D7D6952411901A51/12ADA7JJ5AJ26747$IPV4_源2
晋中综合,http://godiptv.dns.navy:1024/tv/play/4/294335D330406E49/12ADA7JJ5AJ26747$IPV4_源3
晋中综合,http://godiptv.dns.navy:1024/tv/play/4/D3J2A66I1E87NIIJ/12ADA7JJ5AJ26747$IPV4_源4
晋中综合,http://godiptv.dns.navy:1024/tv/play/4/12D65DID6I73497I/12ADA7JJ5AJ26747$IPV4_源5
晋中综合,http://godiptv.dns.navy:1024/tv/play/4/J5J3696466899J25/12ADA7JJ5AJ26747$IPV4_源6
汪清综合,http://godiptv.dns.navy:1024/tv/play/4/5570708A1IE2I319/12ADA7JJ5AJ26747$IPV4_源1
汪清综合,http://godiptv.dns.navy:1024/tv/play/4/E4J0I6959I01IEN8/12ADA7JJ5AJ26747$IPV4_源2
潞城新闻综合,http://godiptv.dns.navy:1024/tv/play/4/580AA5954JJI67A4/12ADA7JJ5AJ26747$IPV4_源1
潞城新闻综合,http://godiptv.dns.navy:1024/tv/play/4/E40660587D4A250I/12ADA7JJ5AJ26747$IPV4_源2
珲春新闻综合,http://godiptv.dns.navy:1024/tv/play/4/ANN71EA2235D9E81/12ADA7JJ5AJ26747$IPV4_源1
珲春新闻综合,http://godiptv.dns.navy:1024/tv/play/4/JE3N4I66EAA3N731/12ADA7JJ5AJ26747$IPV4_源2
珲春新闻综合,http://godiptv.dns.navy:1024/tv/play/4/N2E83J41N868DI2D/12ADA7JJ5AJ26747$IPV4_源3
电影东北球王,http://godiptv.dns.navy:1024/tv/play/4/65I0D2A3AEE9EAA4/12ADA7JJ5AJ26747$IPV6_源1
运城1台,http://godiptv.dns.navy:1024/tv/play/4/JA5NJ8DE9IEN2307/12ADA7JJ5AJ26747$IPV4_源1
运城1台,http://godiptv.dns.navy:1024/tv/play/4/53069J248I15D252/12ADA7JJ5AJ26747$IPV4_源2
运城1台,http://godiptv.dns.navy:1024/tv/play/4/N5N59N6NJ7EN94J0/12ADA7JJ5AJ26747$IPV4_源3
运城1台,http://godiptv.dns.navy:1024/tv/play/4/6340IA607D4NJI8E/12ADA7JJ5AJ26747$IPV4_源4
